Youtube,Link,ProjectName,Developer,AreaName,PropertyType,StartingPrice,ImageLink,"Lat,Lng",Language,Tours,PDF,RedSticker,Green Sticker,New/Hot,Free Sticker,Tags,LifeStyle,Handover,Payment Plan,Bedrooms,LinkRu,LinkAr
N/A,https://opr.ae/projects/emaar-address-residences-fountain-views,Emaar Address Fountain Views,Emaar,Downtown Dubai,Apartments,2550000,https://u20.plpstatic.ru/s/163qdfl061/044180964861ed3464a1c067ea0103a6/1aba16b617b62fb6b8c5d42e756a9f4c.jpg,"25.194881, 55.283161",EN,N/A,https://cdn.opr.ae/brochures/address-fountain-views.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Dubai Luxury Living, Branded Residences",Completed,25/75 3 Years Post-Handover ,N/A,Error,https://opr.ae/ar/projects/emaar-address-residences-fountain-views
N/A,https://opr.ae/projects/emaar-forte-downtown-dubai-apartments-for-sale,Emaar Forte,Emaar,Downtown Dubai,Apartments,2090888,https://i.1.creatium.io/73/3d/e6/9b43e5d7431305a24db75ca9f7efae963a/header.jpg,"25.196083, 55.269528",EN,N/A,https://cdn.opr.ae/brochures/forte.pdf,50/50 2 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,Dubai Luxury Living,Completed,50/50 2 Years Post-Handover ,N/A,Error,Error
N/A,https://opr.ae/projects/emaar-armani-residences-downtown-dubai,Emaar Armani Residences,Emaar,Downtown Dubai,Apartments,3981888,https://u20.plpstatic.ru/s/163qcsl061/044180964861ed3464a1c067ea0103a6/f1375becdbd58a2e6e5bcdb655141503.jpg,"25.197467, 55.275034",EN,https://my.matterport.com/show/?m=G9dUpPGNLov&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,N/A,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Dubai Luxury Living, Branded Residences",Completed,25/75 3 Years Post-Handover ,N/A,https://opr.ae/ru/projects/emaar-armani-residences-downtown-dubai,https://opr.ae/ar/projects/emaar-armani-residences-downtown-dubai
N/A,https://opr.ae/projects/emaar-burj-crown-downtown-dubai,Emaar Burj Crown,Emaar,Downtown Dubai,Apartments,1867888,https://u20.plpstatic.ru/s/163qcgp061/044180964861ed3464a1c067ea0103a6/1e3813f9b1605804841356e1a9b14342.jpg,"25.194446, 55.269242",EN,N/A,https://cdn.opr.ae/brochures/burj-crown.pdf,60/40 2 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,Dubai Luxury Living,Q1 2023,60/40 2 Years Post-Handover ,N/A,Error,Error
https://youtu.be/dvQADG00kWQ,https://opr.ae/projects/emaar-opera-grand-downtown-dubai,Emaar Opera Grand,Emaar,Downtown Dubai,Apartments,4916888,https://437e81e1-5ed1-4d53-bed7-e6f8d97dcc9b.selcdn.net/fb/ce/cf/97e0220ca35cdf532952c09dd244c314c5/2083x1390/Header.jpg,"25.193955, 55.271159",EN,https://my.matterport.com/show/?m=bTmnWeoohBV&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/opera-grand.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,Dubai Luxury Living,Completed,25/75 3 Years Post-Handover ,N/A,Error,https://opr.ae/ar/projects/emaar-opera-grand-downtown-dubai
N/A,https://opr.ae/projects/emaar-burj-royale-downtown-dubai,Emaar Burj Royalе,Emaar,Downtown Dubai,Apartments,2751888,https://i.1.creatium.io/75/89/73/33f6173e4e17caabed17e465b71aade4a1/1.jpg,"25.191913, 55.280186",EN,N/A,https://cdn.opr.ae/brochures/burj-royale.pdf,60/40 2 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,Dubai Luxury Living,Completed,60/40 2 Years Post-Handover ,N/A,Error,Error
N/A,https://opr.ae/projects/emaar-vida-zaabeel,Emaar VIDA Zaabeel,Emaar,Downtown Dubai,Apartments,1320888,https://u8.plpstatic.ru/s/163qch8061/e6c16d2f1b9d0ebdca33f222ceabeb18/7db77cb824f779968511ee483efeed38.jpg,"25.226158, 55.294083",EN,N/A,https://cdn.opr.ae/brochures/vida-zaabeel.pdf,60/40 2 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,Dubai Luxury Living,Completed,60/40 2 Years Post-Handover ,N/A,Error,Error
N/A,https://opr.ae/projects/emaar-vida-residence-dubai-mall,Emaar VIDA Residence Dubai Mall,Emaar,Downtown Dubai,Apartments,2290888,https://u8.plpstatic.ru/e6c16d2f1b9d0ebdca33f222ceabeb18/addc0d459b6a26d4af998d12138702a5.jpg,"25.195700, 55.283236",EN,N/A,https://cdn.opr.ae/brochures/vida-residence-dubai-mall.pdf,50/50 2 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,Dubai Luxury Living,Completed,50/50 2 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/emaar-vida-residence-dubai-mall
N/A,https://opr.ae/projects/omniyat-the-residences-dorchester-collection,Omniyat The Dorchester Collection,Omniyat,Downtown Dubai,Apartments,30000000,https://i.1.creatium.io/e2/4e/3a/207d11147dceab659a09fbc16f260fd1b4/DC-Day-hero-01-scaled.jpg,"25.188266, 55.288956",EN,https://my.matterport.com/show/?m=YYxEnM7qaPA&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/dorchester.pdf,2 Years Post-Handover,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Branded Residences",Q1 2023,2 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/omniyat-the-residences-dorchester-collection
https://youtu.be/iXCyzQMRia0,https://opr.ae/projects/omniyat-the-pad-the-business-bay-for-sale,Omniyat The Pad,Omniyat,Business Bay,Apartments,1250000,https://i.1.creatium.io/bf/d4/fa/e2979d06f2e5ebf985a0614be6f73ea193/header.jpg,"25.184651, 55.281945",EN,N/A,https://cdn.opr.ae/brochures/omniyat-the-pad.pdf,N/A,N/A,N/A,N/A,N/A,Dubai Luxury Living,Completed,N/A,"1BR, 2BR",Error,https://opr.ae/ar/projects/omniyat-the-pad-the-business-bay-for-sale
N/A,https://opr.ae/projects/omniyat-langham-place-downtown-dubai-apartments-for-sale-in-business-bay,Omniyat Langham Place,Omniyat,Business Bay,Apartments,1350000,https://i.1.creatium.io/94/e2/f8/a7eb797ba5e3f47753dbb950a79f54c5f1/1161x832q5/header.jpg,"25.190568, 55.290004",EN,N/A,https://cdn.opr.ae/brochures/omniyat-langham-place.pdf,N/A,N/A,N/A,N/A,N/A,Dubai Luxury Living,Completed,N/A,"Studios, 1BR, 2BR",Error,https://opr.ae/ar/projects/omniyat-langham-place-downtown-dubai-apartments-for-sale-in-business-bay
N/A,https://opr.ae/projects/emaar-sidra-villas-dubai-hills-estate,Emaar Sidra,Emaar,Dubai Hills Estate,Villas,5036888,https://u20.plpstatic.ru/s/151jof4061/044180964861ed3464a1c067ea0103a6/21ca01ac63587d32f9dbd0086addfcf5.jpg,"25.093245, 55.250391",EN,N/A,https://cdn.opr.ae/brochures/sidra.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover ,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-maple-townhouses-for-sale-in-dubai-hills-estate,Emaar Maple,Emaar,Dubai Hills Estate,Townhouses,4283888,https://u20.plpstatic.ru/s/163qch4061/044180964861ed3464a1c067ea0103a6/6230bce9bb98eedd73548af41583554d.jpg,"25.093055, 55.254031",EN,N/A,https://cdn.opr.ae/brochures/maple.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover ,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-club-villas-for-sale-in-dubai-hills-estate,Emaar Club Villas,Emaar,Dubai Hills Estate,Villas,4105888,https://i.1.creatium.io/68/93/2b/4d13fdf6bf372e60b9f9d21c6215875013/club-villas-7.jpg,"25.121289, 55.260269",EN,N/A,https://cdn.opr.ae/brochures/club-villas.pdf,25/75 3 Years Post-Handover,100% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/emaar-club-villas-for-sale-in-dubai-hills-estate
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-green-square-dubai-hills-estate,Emaar Green Square,Emaar,Dubai Hills Estate,Apartments,1066888,https://u20.plpstatic.ru/s/163qcja061/044180964861ed3464a1c067ea0103a6/6e2b3d40ba40b98f23253820917db890.jpg,"25.111540, 55.247205",EN,N/A,https://cdn.opr.ae/brochures/green-square.pdf,60/40 3 Years Post-Handover,100% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q1 2023,60/40 3 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/emaar-green-square-dubai-hills-estate
https://youtu.be/gX0eN_QqmKU,https://opr.ae/projects/emaar-golf-suites-dubai-hills-estate,Emaar Golf Suites,Emaar,Dubai Hills Estate,Apartments,1066888,https://u21.plpstatic.ru/s/163qcja061/044180964861ed3464a1c067ea0103a6/0948c038baabb5832b765c17867aabde.jpg,"25.123260, 55.260162",EN,N/A,https://cdn.opr.ae/brochures/golf-suites.pdf,60/40 2 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,60/40 2 Years Post-Handover,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-golf-grove-villas-dubai-hills-estate,Emaar Golf Grove,Emaar,Dubai Hills Estate,Villas,3020888,https://437e81e1-5ed1-4d53-bed7-e6f8d97dcc9b.selcdn.net/2f/4e/d6/1e67969e41f69ba1cd81b016dcec6bb092/1300x812q8/Screenshot%202020-05-27%20at%2002.38.50.jpg,"25.115511, 55.273080",EN,N/A,https://cdn.opr.ae/brochures/golf-grove.pdf,60/40 2 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,60/40 2 Years Post-Handover,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-collective-dubai-hills-estate,Emaar Collective 2.0,Emaar,Dubai Hills Estate,Apartments,1133888,https://u10.plpstatic.ru/s/73d25ar061/e6c16d2f1b9d0ebdca33f222ceabeb18/e475fa0006c8da7dc8caa5f3b1a351d3.jpg,"25.092914, 55.246339",EN,N/A,https://cdn.opr.ae/brochures/collective.pdf,60/40 2 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,60/40 2 Years Post-Handover,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-parkway-vistas-dubai-hills-estate,Emaar Parkway Vistas,Emaar,Dubai Hills Estate,Villas,11796000,https://i.1.creatium.io/f3/13/3e/b01102d8dc36d503b7e4dd7ee521071d48/Header.jpg,"25.125105, 55.264347",EN,N/A,https://cdn.opr.ae/brochures/parkway-vistas.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,N/A,Completed,25/75 3 Years Post-Handover ,N/A,Error,Error
N/A,https://opr.ae/projects/emaar-park-ridge-dubai-hills-estate,Emaar Park Ridge,Emaar,Dubai Hills Estate,Apartments,1066888,https://u20.plpstatic.ru/s/163qcja061/044180964861ed3464a1c067ea0103a6/6e2b3d40ba40b98f23253820917db890.jpg,"25.111883, 55.247370",EN,https://my.matterport.com/show/?m=94UWDdsGgXY&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/park-ridge.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover ,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-mulberry-park-heights-dubai-hills-estate,Emaar Mulberry Park Heights,Emaar,Dubai Hills Estate,Apartments,1100000,https://u20.plpstatic.ru/s/163qch4061/044180964861ed3464a1c067ea0103a6/9f67f0754900c25a59f1a90a09531e12.jpg,"25.106930, 55.246559",EN,https://my.matterport.com/show/?m=AXGr4iUm2H5&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/mulberry-park-heights.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover ,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-acacia-dubai-hills-estate,Emaar Acacia Park Heights,Emaar,Dubai Hills Estate,Apartments,1661888,https://u20.plpstatic.ru/s/163qdfl061/044180964861ed3464a1c067ea0103a6/81531c8a57cd08bfb1ecdfc03a368372.jpg,"25.109890, 55.244382",EN,https://my.matterport.com/show/?m=E94YrJi8ajo&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/acacia.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover ,N/A,Error,https://opr.ae/ar/projects/emaar-acacia-dubai-hills-estate
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-park-point-dubai-hills-estate,Emaar Park Point,Emaar,Dubai Hills Estate,Apartments,1122888,https://u20.plpstatic.ru/s/1537eoj061/044180964861ed3464a1c067ea0103a6/b6cefcd8623d2f4301d2f87116e0620b.jpg,"25.110891, 55.243888",EN,https://my.matterport.com/show/?m=XxrQgmkdKCv&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/park-point.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover ,N/A,Error,Error
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-executive-residences-in-dubai-hills-estate-apartments-for-sale,Emaar Executive Residences,Emaar,Dubai Hills Estate,Apartments,1100000,https://i.1.creatium.io/cf/54/48/13c95fa50f4419ad5d1a7f7323a6000f61/header.jpg,"25.111643, 55.246668",EN,N/A,https://cdn.opr.ae/brochures/executive-residences.pdf,60/40 2 Years Post-Handover,N/A,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q4 2022,60/40 2 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/emaar-executive-residences-in-dubai-hills-estate-apartments-for-sale
N/A,https://opr.ae/projects/emaar-golfville-apartments-in-dubai-hills-estate,Emaar Golfville,Emaar,Dubai Hills Estate,Apartments,750000,https://i.1.creatium.io/db/bb/12/c571b6755c167ebb516fe69dfd227c8b57/emaar_golfville_2.jpg,"25.123813, 55.259545",EN,N/A,https://cdn.opr.ae/brochures/emaar-golfville.pdf,50/50 3 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q3 2024,50/50 3 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/emaar-golfville-apartments-in-dubai-hills-estate
N/A,https://opr.ae/projects/emaar-emirates-hills-land-plots-for-sale-in-dubai,Emaar Emirates Hills Plots,Emaar,Emirates Hills,Land Plots,46145888,https://i.1.creatium.io/b5/89/01/bfbbfbd4bbaf1d500ac03c653a6ae2ad34/header.jpg,"25.069770, 55.170623",EN,N/A,N/A,25/75 1 Year Payment Plan,N/A,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q2 2023,25/75 1 Year Payment Plan,N/A,Error,Error
N/A,https://opr.ae/projects/emaar-emerald-hills-plots-dubai-hills-estate,Emaar Emerald Hills Plots,Emaar,Dubai Hills Estate,Land Plots,7664888,https://437e81e1-5ed1-4d53-bed7-e6f8d97dcc9b.selcdn.net/d0/9c/19/f31449e51ebc619c94e1c866075e61ede8/1303x820q8/Screenshot%202020-06-02%20at%2020.31.38.jpg,"25.096895, 55.254940",EN,N/A,https://cdn.opr.ae/brochures/emerald-hills.pdf,80/20 4 Years Payment Plan,100% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q3 2023,80/20 4 Years Payment Plan,N/A,Error,https://opr.ae/ar/projects/emaar-emerald-hills-plots-dubai-hills-estate
https://youtu.be/me4Nv1NXCSo,https://opr.ae/projects/emaar-dubai-hills-views-villas-and-plots,Emaar Dubai Hills Views Villas & Plots,Emaar,Dubai Hills Estate,"Villas, Land Plots",15947888,https://i.1.creatium.io/28/8c/9e/57fdcd703b051e61d5f7f49ce46c7691e9/1161x832q5/header.jpg,"25.115965, 55.265504",EN,N/A,https://cdn.opr.ae/brochures/hills-views.pdf,25/75 3 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover,N/A,Error,Error
N/A,https://opr.ae/projects/emaar-fairway-vistas-dubai-hills-estate,Emaar Fairway Vistas,Emaar,Dubai Hills Estate,Villas,10000000,https://u20.plpstatic.ru/s/151bnfh061/044180964861ed3464a1c067ea0103a6/26039c378efee36b0c3359f6a801bfda.jpg,"25.112510, 55.266155",EN,N/A,https://cdn.opr.ae/brochures/fairway-vistas.pdf,25/75 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,25/75 3 Years Post-Handover ,N/A,Error,https://opr.ae/ar/projects/emaar-fairway-vistas-dubai-hills-estate
https://youtu.be/wrGqluwg5l8,https://opr.ae/projects/emaar-grove-villas-dubai-hills-estate,Emaar Grove Villas,Emaar,Dubai Hills Estate,Villas,45000000,https://i.1.creatium.io/a7/04/0a/acaae37e8e554d5d23c1d9f552c16497e8/1161x832q5/header.jpg,"25.102313, 55.250918",EN,N/A,https://cdn.opr.ae/brochures/grove.pdf,N/A,N/A,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,N/A,N/A,Error,Error
N/A,https://opr.ae/projects/paradise-hills-townhouses-and-villas-for-sale-in-dubai-golf-city-for-sale,Paradise Hills Townhouses & Villas,Gulf Land Property Developers,Dubai Golf City,"Villas, Townhouses",3250000,https://i.1.creatium.io/6c/cc/fa/d068790ef843ae94a4fb51fdbd2574091f/header.jpg,"25.016533, 55.230302",EN,N/A,https://cdn.opr.ae/brochures/paradise-hills.pdf,50/50 1 Year Post-Handover,N/A,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q4 2023,50/50 1 Year Post-Handover,N/A,Error,Error
N/A,https://opr.ae/projects/redwood-avenue-villas-jumeirah-golf-estates,Redwood Avenue,Jumeirah Golf Estates,Jumeirah Golf Estates,Villas,3126000,https://u8.plpstatic.ru/s/1537g3e061/e6c16d2f1b9d0ebdca33f222ceabeb18/6e7a004ea8439cd56e1fabc0e1906fd2.jpg,"25.018987, 55.207992",EN,https://www.jumeirahgolfestates.com/360/redwood-medium/index.html,https://cdn.opr.ae/brochures/rwa-fp.pdf,20/80 4 Years Post-Handover,4% DLD Fees Waiver,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Completed,20/80 4 Years Post-Handover,N/A,Error,Error
N/A,https://opr.ae/projects/dubai-properties-serena-townhouses,Dubai Properties Casa Viva Serena,Dubai Properties,Serena,Townhouses,1820000,https://images.vfl.ru/ii/1557068399/b6f5b17a/26426811.jpg,"25.036491, 55.281434",EN,N/A,https://cdn.opr.ae/brochures/serena.pdf,5 Years Post-Handover,N/A,N/A,N/A,N/A,Green Nature Living,Completed,5 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/dubai-properties-serena-townhouses
N/A,https://opr.ae/projects/dubai-properties-la-quinta-villanova,Dubai Properties La Quinta Villanova,Dubai Properties,Villanova,Villas,2190000,https://u20.plpstatic.ru/s/163qchk061/e6c16d2f1b9d0ebdca33f222ceabeb18/3f8f203694447ba70a3901fb830696d3.jpg,"25.073909, 55.356051",EN,N/A,https://cdn.opr.ae/brochures/la-quinta.pdf,N/A,100% DLD Fees Waiver,N/A,N/A,N/A,Green Nature Living,Completed,N/A,N/A,Error,https://opr.ae/ar/projects/dubai-properties-la-quinta-villanova
N/A,https://opr.ae/projects/dubai-properties-arabella-mudon,Dubai Properties Arabella Mudon,Dubai Properties,Mudon,Townhouses,2000000,https://u20.plpstatic.ru/s/163qc0h061/044180964861ed3464a1c067ea0103a6/c423d692d3427a89c4f7584ebf7046c3.jpg,"25.014215, 55.266844",EN,N/A,https://cdn.opr.ae/brochures/arabella.pdf,N/A,N/A,N/A,N/A,N/A,Green Nature Living,Completed,N/A,N/A,Error,https://opr.ae/ar/projects/dubai-properties-arabella-mudon
https://youtu.be/EvD1UUF6FkU,https://opr.ae/projects/dubai-properties-mudon-apartments,Dubai Properties Mudon Views,Dubai Properties,Mudon,Apartments,580000,https://u20.plpstatic.ru/s/163qc58061/044180964861ed3464a1c067ea0103a6/552a27fceb3182646d202a5f1cfd067d.jpg,"25.023778, 55.265148",EN,https://www.dp.ae/360Pano/virtual_tours/mudon/,https://cdn.opr.ae/brochures/mudon-views.pdf,N/A,100% DLD Fees Waiver,N/A,N/A,N/A,Green Nature Living,Completed,N/A,N/A,Error,https://opr.ae/ar/projects/dubai-properties-mudon-apartments
N/A,https://opr.ae/projects/dubai-properties-bellevue-towers,Dubai Properties Bellevue Towers,Dubai Properties,Burj Khalifa District,Apartments,2230000,https://u20.plpstatic.ru/s/163qdeq061/044180964861ed3464a1c067ea0103a6/7bd664b1d4a12f27a2211839bdc4c430.jpg,"25.187408, 55.275951",EN,N/A,https://cdn.opr.ae/brochures/bellevue-towers.pdf,6 Years Post-Handover,100% DLD Fees Waiver,N/A,N/A,N/A,Dubai Luxury Living,Completed,6 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/dubai-properties-bellevue-towers
N/A,https://opr.ae/projects/ellington-wilton-park-residences,Ellington Wilton Park Residences,Ellington Properties,MBR City,Apartments,970000,https://u1.plpstatic.ru/e6c16d2f1b9d0ebdca33f222ceabeb18/79200e326bc5b6834ffc7e8c2a6b2377.jpg,"25.178559, 55.312443",EN,https://my.matterport.com/show/?m=2N3r5h12NJs&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/wilton-park-residence.pdf,N/A,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2023,N/A,N/A,Error,Error
https://youtu.be/mW7nYVT74O0,https://opr.ae/projects/ellington-dt1-apartments-dubai,Ellington DT1,Ellington Properties,Downtown Dubai,Apartments,1179828,https://u20.plpstatic.ru/s/163qcdo061/044180964861ed3464a1c067ea0103a6/033ece127a8dc4c142d9f4e149d30cc4.jpg,"25.191867, 55.269298",EN,https://ellingtongroup.com/360-view/property/dt1/360view/,https://cdn.opr.ae/brochures/dt1.pdf,N/A,N/A,N/A,N/A,N/A,Dubai Luxury Living,Completed,N/A,N/A,Error,Error
N/A,https://opr.ae/projects/ellington-belgravia-square-dubai,Ellington Belgravia Square,Ellington Properties,Jumeirah Village Circle (JVC),Apartments,969828,https://u10.plpstatic.ru/s/163qdqe061/e6c16d2f1b9d0ebdca33f222ceabeb18/5df423329d16ddd80b5c3c34c278e9e5.jpg,"25.048748, 55.204018",EN,N/A,https://cdn.opr.ae/brochures/belgravia-square.pdf,N/A,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2022,N/A,N/A,Error,Error
N/A,https://opr.ae/projects/emaar-bayshore-dubai-creek,Emaar Bayshore Creek Beach,Emaar,Dubai Creek Harbour,Apartments,2042888,https://u20.plpstatic.ru/s/153nieh061/044180964861ed3464a1c067ea0103a6/cd7be9338c53df33e24653c0160c4d98.jpg,"25.202768, 55.348415",EN,N/A,https://cdn.opr.ae/brochures/bayshore.pdf,60/40 2 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,Beachfront Living,Completed,60/40 2 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/emaar-bayshore-dubai-creek
https://youtu.be/-JQa2JaoSr0,https://opr.ae/projects/emaar-17-icon-bay-dubai-creek-harbour,Emaar 17 Icon Bay,Emaar,Dubai Creek Harbour,Apartments,3153888,https://u20.plpstatic.ru/s/163qchc061/044180964861ed3464a1c067ea0103a6/df1ee28dc1bbb2b3b97cf4a433e87145.jpg,"25.203965, 55.345722",EN,N/A,https://cdn.opr.ae/brochures/17-icon-bay.pdf,60/40 2 Years Post-Handover,50% DLD Fees Waiver,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Completed,60/40 2 Years Post-Handover,N/A,Error,https://opr.ae/ar/projects/emaar-17-icon-bay-dubai-creek-harbour
N/A,https://opr.ae/projects/emaar-dubai-creek-residences,Emaar Dubai Creek Residences,Emaar,Dubai Creek Harbour,Apartments,3120888,https://u20.plpstatic.ru/s/73e02j6061/044180964861ed3464a1c067ea0103a6/0dc23cc7a9edd5efd88dda47b191b00b.jpg,"25.205635, 55.343683",EN,https://my.matterport.com/show/?m=AkyztBxYPv8&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/dubai-creek-residences.pdf,20/80 3 Years Post-Handover ,50% DLD Fees Waiver,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Completed,20/80 3 Years Post-Handover ,N/A,Error,https://opr.ae/ar/projects/emaar-dubai-creek-residences
